code_type,code_version,codes,Description,bill_type,cancer_type,cancer,net,newly_identified
DIAG,ICD10,V670XXS,"Driver of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V671,Passenger in heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident,0.0,,N,,
DIAG,ICD9,V671,"Follow-up examination, following radiotherapy",1.0,,N,,
DIAG,ICD10,V671XXA,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V671XXD,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V671XXS,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V672,Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident,0.0,,N,,
DIAG,ICD9,V672,"Follow-up examination, following chemotherapy",1.0,,N,,
DIAG,ICD10,V672XXA,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V672XXD,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V672XXS,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V673,Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident,0.0,,N,,
DIAG,ICD9,V673,"Follow-up examination, following psychotherapy and other treatment for mental disorder",1.0,,N,,
DIAG,ICD10,V673XXA,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V673XXD,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V673XXS,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V674,Person boarding or alighting a heavy transport vehicle injured in collision with fixed or stationary object,0.0,,N,,
DIAG,ICD9,V674,"Follow-up examination, following treatment of healed fracture",1.0,,N,,
DIAG,ICD10,V674XXA,"Person boarding or alighting a heavy transport vehicle injured in collision with fixed or stationary object, initial encounter",1.0,,N,,
DIAG,ICD10,V674XXD,"Person boarding or alighting a heavy transport vehicle injured in collision with fixed or stationary object, subsequent encounter",1.0,,N,,
DIAG,ICD10,V674XXS,"Person boarding or alighting a heavy transport vehicle injured in collision with fixed or stationary object, sequela",1.0,,N,,
DIAG,ICD10,V675,Driver of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident,0.0,,N,,
DIAG,ICD9,V675,Follow-up examination following other treatment,0.0,,N,,
DIAG,ICD9,V6751,"Follow-up examination, following completed treatment with high-risk medication, not elsewhere classified",1.0,,N,,
DIAG,ICD9,V6759,Other follow-up examination,1.0,,N,,
DIAG,ICD10,V675XXA,"Driver of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V675XXD,"Driver of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V675XXS,"Driver of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V676,Passenger in heavy transport vehicle injured in collision with fixed or stationary object in traffic accident,0.0,,N,,
DIAG,ICD9,V676,"Follow-up examination, following combined treatment",1.0,,N,,
DIAG,ICD10,V676XXA,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V676XXD,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V676XXS,"Passenger in heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V677,Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident,0.0,,N,,
DIAG,ICD10,V677XXA,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V677XXD,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V677XXS,"Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V679,Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident,0.0,,N,,
DIAG,ICD9,V679,Unspecified follow-up examination,1.0,,N,,
DIAG,ICD10,V679XXA,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V679XXD,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V679XXS,"Unspecified occupant of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V68,Occupant of heavy transport vehicle injured in noncollision transport accident,0.0,,N,,
DIAG,ICD9,V68,Encounters for administrative purposes,0.0,,N,,
DIAG,ICD10,V680,Driver of heavy transport vehicle injured in noncollision transport accident in nontraffic accident,0.0,,N,,
DIAG,ICD9,V680,Issue of medical certificates,0.0,,N,,
DIAG,ICD9,V6801,Disability examination,1.0,,N,,
DIAG,ICD9,V6809,Other issue of medical certificates,1.0,,N,,
DIAG,ICD10,V680XXA,"Driver of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V680XXD,"Driver of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V680XXS,"Driver of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V681,Passenger in heavy transport vehicle injured in noncollision transport accident in nontraffic accident,0.0,,N,,
DIAG,ICD9,V681,Issue of repeat prescriptions,1.0,,N,,
DIAG,ICD10,V681XXA,"Passenger in heavy transport vehicle injured in noncollision transport accident in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V681XXD,"Passenger in heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V681XXS,"Passenger in heavy transport vehicle injured in noncollision transport accident in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V682,Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident,0.0,,N,,
DIAG,ICD9,V682,Request for expert evidence,1.0,,N,,
DIAG,ICD10,V682XXA,"Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V682XXD,"Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V682XXS,"Person on outside of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V683,Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in nontraffic accident,0.0,,N,,
DIAG,ICD10,V683XXA,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V683XXD,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V683XXS,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V684,Person boarding or alighting a heavy transport vehicle injured in noncollision transport accident,0.0,,N,,
DIAG,ICD10,V684XXA,"Person boarding or alighting a heavy transport vehicle injured in noncollision transport accident, initial encounter",1.0,,N,,
DIAG,ICD10,V684XXD,"Person boarding or alighting a heavy transport vehicle injured in noncollision transport accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V684XXS,"Person boarding or alighting a heavy transport vehicle injured in noncollision transport accident, sequela",1.0,,N,,
DIAG,ICD10,V685,Driver of heavy transport vehicle injured in noncollision transport accident in traffic accident,0.0,,N,,
DIAG,ICD10,V685XXA,"Driver of heavy transport vehicle injured in noncollision transport accident in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V685XXD,"Driver of heavy transport vehicle injured in noncollision transport accident in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V685XXS,"Driver of heavy transport vehicle injured in noncollision transport accident in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V686,Passenger in heavy transport vehicle injured in noncollision transport accident in traffic accident,0.0,,N,,
DIAG,ICD10,V686XXA,"Passenger in heavy transport vehicle injured in noncollision transport accident in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V686XXD,"Passenger in heavy transport vehicle injured in noncollision transport accident in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V686XXS,"Passenger in heavy transport vehicle injured in noncollision transport accident in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V687,Person on outside of heavy transport vehicle injured in noncollision transport accident in traffic accident,0.0,,N,,
DIAG,ICD10,V687XXA,"Person on outside of heavy transport vehicle injured in noncollision transport accident in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V687XXD,"Person on outside of heavy transport vehicle injured in noncollision transport accident in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V687XXS,"Person on outside of heavy transport vehicle injured in noncollision transport accident in traffic accident, sequela",1.0,,N,,
DIAG,ICD9,V688,Encounters for other specified administrative purpose,0.0,,N,,
DIAG,ICD9,V6881,Referral of patient without examination or treatment,1.0,,N,,
DIAG,ICD9,V6889,Encounters for other specified administrative purpose,1.0,,N,,
DIAG,ICD10,V689,Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in traffic accident,0.0,,N,,
DIAG,ICD9,V689,Encounters for unspecified administrative purpose,1.0,,N,,
DIAG,ICD10,V689XXA,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in traffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V689XXD,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in traffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V689XXS,"Unspecified occupant of heavy transport vehicle injured in noncollision transport accident in traffic accident, sequela",1.0,,N,,
DIAG,ICD10,V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents,0.0,,N,,
DIAG,ICD9,V69,Problems related to lifestyle,0.0,,N,,
DIAG,ICD10,V690,Driver of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,0.0,,N,,
DIAG,ICD9,V690,Lack of physical exercise,1.0,,N,,
DIAG,ICD10,V6900,Driver of heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident,0.0,,N,,
DIAG,ICD10,V6900XA,"Driver of heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V6900XD,"Driver of heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V6900XS,"Driver of heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V6909,Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident,0.0,,N,,
DIAG,ICD10,V6909XA,"Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V6909XD,"Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V6909XS,"Driver of heavy transport vehicle injured in collision with other motor vehicles in nontraffic accident, sequela",1.0,,N,,
DIAG,ICD10,V691,Passenger in heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,0.0,,N,,
DIAG,ICD9,V691,Inappropriate diet and eating habits,1.0,,N,,
DIAG,ICD10,V6910,Passenger in heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident,0.0,,N,,
DIAG,ICD10,V6910XA,"Passenger in heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter",1.0,,N,,
DIAG,ICD10,V6910XD,"Passenger in heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter",1.0,,N,,
DIAG,ICD10,V6910XS,"Passenger in heavy transport vehicle injured in collision with unspecified motor vehicles in nontraffic accident, sequela",1.0,,N,,
